Protein.ID	Protein.Name	Gene.Name	Ratio.M.L.TotProt.R1	Normalised.Ratio.M.L.TotProt.R1	Normalised.Ratio.M.L.TotProt.R1..LOG2	Score_R1	Ratio.M.L.TotProt.R2	Normalised.Ratio.M.L.TotProt.R2	Normalised.Ratio.M.L.TotProt.R2.LOG2	Score_R2	Ratio.M.L.TotProt.R3	Normalised.Ratio.M.L.TotProt.R3	Normalised.Ratio.M.L.TotProt.R3.LOG2	Score_R3	EM	HE	HM
A0A024R1T4	Trinucleotide repeat containing 6B, isoform CRA_b	TNRC6B	1.4386	1.2158553076403	0.281971551667825	42.125	1.0717	1.00842154787109	0.0120988510308553	26.793	1.2382	1.28616094150887	0.363071183092604	16.49	NO	NO	NO
A0A024R1T5	2,3-cyclic-nucleotide 3-phosphodiesterase	CNP	1.1479	0.970165652467884	-0.0436969913095098	47.809	1.0513	0.989226064455422	-0.0156278420527709	51.39	0.93167	0.967757684037768	-0.0472822372634244	28.472	NO	NO	NO
A0A024R1T9	ATP-citrate synthase	ACLY	1.259	1.06406355645707	0.0895843255073111	243.49	1.1568	1.08849682427664	0.122337198424581	253	1.0632	1.10438242045891	0.143239828425616	197.43	NO	YES	YES
A0A024R1U0	Ran GTPase activating protein 1, isoform CRA_d	RANGAP1	1.0709	0.905087897227857	-0.143870189169927	115.59	1.1724	1.10317572335921	0.141662614163005	193.21	1.1149	1.1580849892491	0.211741133352129	138.15	NO	NO	NO
A0A024R1U2	PHD finger protein 5A, isoform CRA_a	PHF5A	0.99528	0.841176470588235	-0.249519599359312	14.119	0.90571	0.852232415902141	-0.230681167318846	26.99	0.85953	0.892823383988948	-0.163553281516076	21.752	YES	YES	NO
A0A024R1U4	RAB5C, member RAS oncogene family, isoform CRA_a	RAB5C	1.0786	0.911595672751859	-0.133534018588508	73.001	1.0429	0.981322041872501	-0.0272014294229703	122.5	0.94427	0.980845737553365	-0.0279018403662884	39.185	NO	NO	NO
A0A024R1U5	Phosphomannomutase	PMM1	1.0184	0.860716700473293	-0.21638963319771	16.515	0.75375	0.70924488355681	-0.495644256851727	14.819	0.70859	0.736036812747349	-0.442150170670446	13.709	NO	NO	NO
A0A024R1U8	Insulin-like growth factor binding protein 4, isoform CRA_a	IGFBP4	0.071867	0.0607395199459094	-4.0412206835478	9.8808	0.083738	0.0787936956010351	-3.66577598761817	4.0268	0.10155	0.105483478929273	-3.24491103655441	20.906	NO	NO	NO
A0A024R1W3	Peptidylprolyl isomerase	FKBP10	0.97191	0.821424949290061	-0.283799327664855	39.919	1.011	0.951305575158786	-0.07201926173616	51.834	0.8518	0.88479396703057	-0.176586546300221	54.723	NO	NO	NO
A0A024R1X3	Vacuolar protein sorting 25 (Yeast), isoform CRA_a	VPS25	0.97464	0.823732251521298	-0.279752619340948	12.849	0.89284	0.840122324159021	-0.251328691270673	14.033	1.0728	1.11435427075651	0.156207961053915	15.435	NO	NO	NO
A0A024R1X4	HCG16955, isoform CRA_b	hCG_16955	1.3404	1.13286004056795	0.179969634105403	5.3928	1.0082	0.948670900964479	-0.0760203995171728	7.2399	1.0273	1.06709185528352	0.0936843687192528	5.5036	NO	NO	NO
A0A024R1Z1	Cell division cycle 34, isoform CRA_a	CDC34	0.74992	0.633806626098715	-0.657885352507406	1.4953	0.61394	0.577689955304634	-0.791632685129139	2.9451	NA	NA	NA	0.88251	NO	NO	NO
A0A024R1Z6	Vesicle amine transport protein 1 homolog (T californica), isoform CRA_a	VAT1	1.4338	1.21179851250845	0.277149839759852	59.383	1.2277	1.15521053869678	0.208155808743735	84.744	0.95774	0.994837490002181	-0.00746721899609143	46.466	NO	NO	NO
A0A024R216	Hepatoma-derived growth factor, related protein 3, isoform CRA_a	HDGFRP3	0.37454	0.316548343475321	-1.65950224905336	2.5044	NA	NA	NA	3.9528	0.11716	0.121698123006928	-3.03862117785855	4.2471	NO	NO	NO
A0A024R219	Zinc finger, A20 domain containing 2, isoform CRA_a	ZA20D2	0.97898	0.827400270453009	-0.273342665739318	17.52	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
A0A024R222	Phosphoserine aminotransferase	PSAT1	1.2984	1.0973630831643	0.134040947448904	52.344	1.2765	1.20112914608327	0.264391278767944	65.224	1.0393	1.07955666815552	0.110438975385583	42.745	YES	NO	NO
A0A024R233	Tight junction protein 2 (Zona occludens 2), isoform CRA_a	TJP2	2.4289	2.05282285327924	1.03760913659299	128.46	2.2194	2.08835568101623	1.06236744731861	127.42	2.0279	2.10644950192685	1.07481333047745	102.53	YES	YES	NO
A0A024R235	Zinc finger, CCHC domain containing 6, isoform CRA_b	ZCCHC6	1.3952	1.17917511832319	0.237777987677859	5.4831	1.2732	1.19802399435427	0.260656803109384	12.93	0.95254	0.989436071090983	-0.0153215992361003	11.151	NO	NO	NO
A0A024R254	Melanoma antigen family D, 1, isoform CRA_a	MAGED1	0.57534	0.486257606490872	-1.04020727664287	43.447	0.581	0.546694895318749	-0.871192190234646	93.481	0.51393	0.533836773275441	-0.905529406127579	52.971	NO	NO	NO
A0A024R259	KIAA0427, isoform CRA_a	KIAA0427	NA	NA	NA	6.8919	NA	NA	NA	7.7087	1.3495	1.40177208089664	0.487251795503655	5.8954	NO	NO	NO
A0A024R277	Serine palmitoyltransferase, long chain base subunit 1, isoform CRA_a	SPTLC1	1.422	1.20182555780933	0.26522750740771	28.95	1.1837	1.11380851564338	0.15550122794105	96.768	1.035	1.07509011020972	0.104457586423491	27.455	YES	NO	NO
A0A024R288	ATP/GTP binding protein 1, isoform CRA_a	AGTPBP1	NA	NA	NA	1.0377	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
A0A024R292	Follicular lymphoma variant translocation 1, isoform CRA_a	FVT1	4.9828	4.21129141311697	2.07426271063221	7.3307	4.2593	4.00780992707598	2.00281408942952	12.268	NA	NA	NA	NA	NO	NO	NO
A0A024R297	Spindlin, isoform CRA_a	SPIN	0.88941	0.75169878296146	-0.41177342684661	8.8459	0.79639	0.749367207715832	-0.416255248126207	6.419	0.72005	0.747940709040105	-0.419004185956464	10.252	NO	NO	NO
A0A024R2A7	Lectin, mannose-binding, 1, isoform CRA_b	LMAN1	1.3726	1.16007437457742	0.214217302244516	34.274	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
A0A024R2B1	Serpin peptidase inhibitor, clade B (Ovalbumin), member 8, isoform CRA_a	SERPINB8	6.4484	5.4499661933739	2.44624728075138	14.172	6.6475	6.25499882380616	2.64500961310586	18.248	NA	NA	NA	NA	NO	NO	NO
A0A024R2B6	Serpin peptidase inhibitor, clade B (Ovalbumin), member 5, isoform CRA_b	SERPINB5	52.512	44.3813387423935	5.47188128130201	219.27	41.915	39.4401317337097	5.30159246534691	187.88	33.448	34.743588411879	5.11867486208094	189.54	YES	YES	NO
A0A024R2E9	ATG7 autophagy related 7 homolog (S. cerevisiae), isoform CRA_b	ATG7	2.7333	2.31009127789047	1.2079498575107	53.459	2.5871	2.43434486003293	1.2835335610741	61.49	2.4754	2.57128314861173	1.36248848788662	56.014	YES	NO	YES
A0A024R2F4	THUMP domain containing 3, isoform CRA_a	THUMPD3	1.1551	0.976250845165652	-0.034676202653726	63.982	1.1317	1.06487885203482	0.090689308845223	44.691	1.0998	1.1424000997185	0.192068010410483	18.757	NO	NO	NO
A0A024R2F9	Transmembrane protein 43 isoform 1	TMEM43	1.0556	0.892156862745098	-0.164630701772799	39.857	0.88814	0.835699835332863	-0.258943243296092	41.753	0.81987	0.851627177446999	-0.231706104535413	29.794	NO	NO	NO
A0A024R2G2	Fanconi anemia, complementation group D2, isoform CRA_b	FANCD2	0.79816	0.674577417173766	-0.567944072820611	15.703	1.0678	1.00475182310045	0.00683919513797473	28.637	0.80064	0.831652314819624	-0.265947581572101	12.392	NO	NO	NO
A0A024R2G8	Ankyrin repeat domain 28, isoform CRA_c	ANKRD28	0.97211	0.821593982420554	-0.283502479886339	17.155	0.80418	0.756697247706422	-0.402211897183542	47.396	0.72699	0.755149525817744	-0.405165756678585	22.374	NO	NO	NO
A0A024R2I5	Coiled-coil-helix-coiled-coil-helix domain containing 4, isoform CRA_a	CHCHD4	1.6789	1.41894861392833	0.504822344315228	11.388	1.6159	1.52048929663609	0.60453566066704	23.47	1.6285	1.69157898017056	0.758370538432707	12.193	NO	NO	NO
A0A024R2I7	RAD18 homolog (S. cerevisiae), isoform CRA_a	RAD18	NA	NA	NA	15.386	1.0187	0.958550929193131	-0.0610730084895984	15.075	1.4275	1.48279336456461	0.568317564287009	35.072	NO	NO	NO
A0A024R2J0	Upstream binding protein 1 (LBP-1a), isoform CRA_b	UBP1	1.0276	0.868492224475997	-0.203415162198251	13.825	0.9175	0.863326276170313	-0.212022195908599	16.025	0.98737	1.02561519045195	0.0364895350757341	5.5115	NO	NO	NO
A0A024R2J9	TBC1 domain family, member 5, isoform CRA_b	TBC1D5	2.0013	1.69143002028398	0.758243489589634	32.957	1.8208	1.71329099035521	0.776770203780045	92.46	1.5196	1.57846080335719	0.658518435814464	36.57	NO	NO	NO
A0A024R2L8	CTD (Carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like, isoform CRA_c	CTDSPL	NA	NA	NA	1.962	NA	NA	NA	0.92233	NA	NA	NA	1.7505	NO	NO	NO
A0A024R2M7	Oxidative-stress responsive 1, isoform CRA_a	OXSR1	1.3956	1.17951318458418	0.238191545095307	75.503	1.2298	1.15718654434251	0.21062145295395	62.303	1.1525	1.19714140291469	0.259593569353504	44.668	NO	YES	YES
A0A024R2P5	Zinc finger, CSL-type containing 2, isoform CRA_a	ZCSL2	NA	NA	NA	2.6698	NA	NA	NA	3.9612	NA	NA	NA	3.0329	NO	NO	NO
A0A024R2Q3	Catenin (Cadherin-associated protein), beta 1, 88kDa, isoform CRA_a	CTNNB1	1.092	0.922920892494929	-0.115721101291853	150.05	1.1496	1.08172194777699	0.113329707930799	135.32	1.0333	1.07332426171952	0.102085994176903	107.35	NO	YES	YES
A0A024R2Q4	Ribosomal protein L15	RPL15	1.8331	1.54927315753888	0.631591532948417	26.861	1.8243	1.71658433309809	0.779540736382674	36.296	1.2018	1.24835100913048	0.320023645683305	30.506	NO	NO	NO
A0A024R2Q9	3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial	OXSM	1.6327	1.37990196078431	0.464565770108734	7.7112	1.4855	1.39778875558692	0.48314634619624	24.542	1.2358	1.28366797893447	0.360272097252443	8.1989	NO	NO	NO
A0A024R2T2	KIAA1143, isoform CRA_a	KIAA1143	1.2056	1.01893171061528	0.0270573644987563	10.036	NA	NA	NA	2.9526	0.82867	0.860768040219796	-0.216303582365016	12.859	NO	NO	NO
A0A024R2T5	CUB domain containing protein 1, isoform CRA_a	CDCP1	1.1565	0.977434077079108	-0.0329286915755148	19.83	1.0635	1.00070571630205	0.00101777432149752	54.852	1.251	1.29945674190566	0.377908608202623	20.868	NO	NO	NO
A0A024R2U6	RNA binding motif protein 5, isoform CRA_a	RBM5	0.68095	0.575515551048005	-0.797073182834425	19.584	0.81973	0.771329099035521	-0.374581556090649	26.396	0.78676	0.817234681264348	-0.291177665380092	52.395	NO	NO	NO
A0A024R2U9	N-acylaminoacyl-peptide hydrolase, isoform CRA_b	APEH	1.8076	1.52772143340095	0.611381504571936	103.67	1.4265	1.34227240649259	0.424677487942545	81.64	1.1925	1.23869077915468	0.308816084929677	72.346	YES	NO	NO
A0A024R2W4	Dystroglycan 1 (Dystrophin-associated glycoprotein 1), isoform CRA_a	DAG1	0.34986	0.295689655172414	-1.75784432384212	7.7616	0.44221	0.416099741237356	-1.26499870368253	14.046	0.33629	0.349315993393649	-1.51739539701148	6.514	NO	NO	NO
A0A024R2X1	GDP-mannose pyrophosphorylase B, isoform CRA_b	GMPPB	1.0349	0.874661933739013	-0.193202587384515	45.573	0.90311	0.849785932721713	-0.234828633279705	60.508	0.81461	0.84616343447144	-0.240991751483951	43.69	YES	NO	YES
A0A024R2X6	Ubiquitin specific peptidase 4 (Proto-oncogene), isoform CRA_b	USP4	1.1377	0.961544962812711	-0.0565737738689799	42.363	0.95072	0.894584803575629	-0.160709843578485	60.028	NA	NA	NA	NA	NO	NO	NO
A0A024R2Z6	Guanine nucleotide binding protein-like 3 (Nucleolar), isoform CRA_b	GNL3	1.0941	0.924695740365112	-0.112949352041799	121.68	1.022	0.961656080922136	-0.0564070627015531	135.01	0.93456	0.970759626471107	-0.0428139862964704	87.905	NO	NO	NO
A0A024R306	Coiled-coil domain containing 72, isoform CRA_a	CCDC72	1.142	0.965179175118323	-0.0511313068488628	4.6417	0.97533	0.917741707833451	-0.12383992083533	5.1374	0.65618	0.681596742528903	-0.553009654201293	3.5662	NO	NO	NO
A0A024R316	Protein Wnt	WNT5A	0.082798	0.0699780256930358	-3.83695422772692	33.278	0.054497	0.0512792284168431	-4.28548163545397	25.127	0.065139	0.0676621204724164	-3.88550779911781	24.37	NO	NO	NO
A0A024R324	Ras homolog gene family, member A, isoform CRA_a	RHOA	1.6607	1.40356659905341	0.48909752116751	62.338	1.3424	1.26313808515643	0.337012361913286	79.655	1.193	1.23921014635768	0.309420861732032	3.922	NO	NO	NO
A0A024R325	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial	SUCLG2	1.3411	1.13345165652468	0.180722859204461	78.877	1.0747	1.01124441307928	0.0161317320791455	84.088	0.96235	0.99962605561384	-0.000539588605835075	83.918	NO	NO	NO
A0A024R326	60S ribosomal protein L29	RPL29	1.9616	1.657876943881	0.729336926591714	4.6338	1.4112	1.32787579393084	0.409120207030984	13.427	1.2541	1.30267681856426	0.381479209703294	6.2512	NO	NO	NO
A0A024R328	Protein kinase C delta type	PRKCD	3.4635	2.92723123732251	1.54953671628357	37.854	3.3504	3.15257586450247	1.65653108840427	95.47	3.1642	3.28676340746435	1.71666761000426	64.973	NO	NO	NO
A0A024R332	Ngg1 interacting factor 3 like 1 binding protein 1, isoform CRA_a	NIF3L1BP1	NA	NA	NA	15.621	1.4535	1.36767819336627	0.451728812497063	41.991	1.0643	1.10552502830551	0.144731687120226	22.751	NO	NO	NO
A0A024R333	Transmembrane protein 113, isoform CRA_a	TMEM113	1.1094	0.93762677484787	-0.0929143269737159	37.738	0.95883	0.902215949188426	-0.14845530493776	55.117	0.9518	0.988667407630543	-0.0164428216900668	52.62	NO	NO	NO
A0A024R355	Three prime histone mRNA exonuclease 1, isoform CRA_b	THEX1	1.409	1.19083840432725	0.251977654097931	19.328	1.1725	1.10326981886615	0.141785663763565	23.731	0.99842	1.03709320563825	0.0525455578632722	37.518	NO	NO	NO
A0A024R368	Prickle-like 2 (Drosophila), isoform CRA_a	PRICKLE2	NA	NA	NA	4.6764	NA	NA	NA	19.691	NA	NA	NA	NA	NO	NO	NO
A0A024R370	TATA element modulatory factor 1, isoform CRA_a	TMF1	1.3042	1.10226504394861	0.140471167297912	59.108	1.1188	1.05274053163961	0.0741498999496548	105.83	0.99929	1.03799690457147	0.0538021414163639	62.839	NO	YES	NO
A0A024R374	Cathepsin B, isoform CRA_a	CTSB	1.197	1.01166328600406	0.0167291947317967	86.856	0.94335	0.887649964714185	-0.171937217554578	89.355	0.82481	0.856758525412637	-0.223039452135515	85.405	NO	YES	YES
A0A024R388	THUMP domain containing 1, isoform CRA_a	THUMPD1	0.93881	0.793449966193374	-0.333788843220154	60.82	0.84378	0.793959068454481	-0.332863461901847	68.558	0.78919	0.819758805870927	-0.286728600717233	43.511	NO	NO	NO
A0A024R394	Cysteine and histidine-rich domain (CHORD)-containing 1, isoform CRA_c	CHORDC1	1.066	0.900946585530764	-0.15048651945253	100.46	1.0156	0.955633968478005	-0.065469958879031	106.64	0.99334	1.03181643485577	0.0451863311497327	58.948	NO	NO	NO
A0A024R395	MRE11 meiotic recombination 11 homolog A (S. cerevisiae), isoform CRA_a	MRE11A	1.3248	1.11967545638945	0.163080620400257	46.431	1.0818	1.01792519407198	0.0256315436269611	75.546	NA	NA	NA	NA	NO	YES	YES
A0A024R3A2	DCN1-like protein	DCUN1D5	0.82062	0.693559837728195	-0.527907736679353	28.008	0.80418	0.756697247706422	-0.402211897183542	28.699	0.75258	0.781730739267277	-0.355256326251471	29.522	YES	NO	YES
A0A024R3B7	Myotubularin related protein 2, isoform CRA_a	MTMR2	0.66599	0.562871872887086	-0.829121537390774	7.4646	NA	NA	NA	NA	0.54529	0.566411484247593	-0.820077577879085	10.326	NO	NO	NO
A0A024R3C4	KDEL (Lys-Asp-Glu-Leu) containing 2, isoform CRA_a	KDELC2	0.56759	0.479707572684246	-1.05977288072262	35.191	0.49615	0.466854857680546	-1.09895400030812	41.518	0.39541	0.410725971476353	-1.28375191860649	35.484	NO	NO	NO
A0A024R3C7	Ataxia telangiectasia mutated (Includes complementation groups A, C and D), isoform CRA_a	ATM	1.2382	1.04648411088573	0.0655504068440947	16.117	NA	NA	NA	3.1089	0.85509	0.888211403226309	-0.171025001546263	4.5415	NO	NO	NO
A0A024R3D4	Uncharacterized protein	DKFZp547C195	0.83132	0.702603110209601	-0.509218131942171	24.476	0.78406	0.737765231710186	-0.438766293413874	72.888	0.70032	0.727446479209731	-0.459086987098874	41.093	NO	NO	NO
A0A024R3F4	Pleckstrin homology-like domain, family B, member 1, isoform CRA_c	PHLDB1	0.86654	0.73236984448952	-0.449355705856265	117.09	0.75309	0.708623853211009	-0.496908065601001	96.132	0.7212	0.749135253607005	-0.416701879418217	80.225	NO	NO	NO
A0A024R3G7	SNF1-like kinase 2, isoform CRA_c	SNF1LK2	NA	NA	NA	15.035	0.56344	0.530171724300165	-0.915468366024561	19.132	NA	NA	NA	23.073	NO	NO	NO
A0A024R3I8	Etoposide induced 2.4 mRNA, isoform CRA_a	EI24	1.1414	0.964672075726842	-0.0518894894226174	15.502	1.0025	0.943307457068925	-0.0842000222968919	41.445	0.77849	0.80864434772673	-0.306422768731389	14.034	NO	NO	NO
A0A024R3J7	HCG2032701, isoform CRA_a	hCG_2032701	0.81164	0.685970250169033	-0.543782085346835	46.082	0.75309	0.708623853211009	-0.496908065601001	37.362	0.65017	0.675353948748844	-0.566284287139193	35.301	NO	NO	NO
A0A024R3K1	Epithelial V-like antigen 1, isoform CRA_a	EVA1	NA	NA	NA	1.4412	NA	NA	NA	1.5804	NA	NA	NA	0.98418	NO	NO	NO
A0A024R3K8	Rho GTPase-activating protein, isoform CRA_c	RICS	NA	NA	NA	1.7795	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
A0A024R3L9	Vacuolar protein sorting 26 homolog B (Yeast), isoform CRA_a	VPS26B	0.97291	0.822270114942529	-0.282315699187122	28.653	0.81771	0.769428369795342	-0.378141070284689	29.802	0.77075	0.800604543424292	-0.320838291856021	16.359	NO	NO	NO
A0A024R3M1	Thymocyte nuclear protein 1, isoform CRA_a	THYN1	0.7723	0.652721433400947	-0.615460681058744	4.749	0.66165	0.622582921665491	-0.683662092713163	6.4298	0.51129	0.531094514443602	-0.912959466653918	8.8675	NO	NO	NO
A0A024R3N3	Amyloid beta (A4)-like protein 2, isoform CRA_a	APLP2	2.4853	2.10049019607843	1.070726052141	21.381	2.0838	1.96076217360621	0.971414557576711	54.832	2.1632	2.24699026705862	1.16799387543163	33.989	NO	NO	NO
A0A024R3P1	Degenerative spermatocyte homolog 1, lipid desaturase (Drosophila), isoform CRA_a	DEGS1	1.122	0.948275862068966	-0.0766212816029125	12.057	1.0685	1.00541049164902	0.00778464902063645	11.862	0.86661	0.900177623583426	-0.151718391912903	10.673	NO	NO	NO
A0A024R3P9	Acyl-Coenzyme A binding domain containing 3, isoform CRA_a	ACBD3	1.0513	0.888522650439486	-0.170519540625302	86.846	0.91749	0.863316866619619	-0.212037920190921	125.45	0.75587	0.785148175463016	-0.348963145554988	80.199	YES	YES	NO
A0A024R3Q3	ADP-ribosylation factor 1, isoform CRA_a	ARF1	1.3228	1.11798512508452	0.160900993092047	104.4	1.2063	1.13507410021172	0.18278648299498	37.726	1.1048	1.1475937717485	0.198612043407492	16.423	NO	NO	YES
A0A024R3Q6	F-box protein 28, isoform CRA_a	FBXO28	NA	NA	NA	8.5001	NA	NA	NA	38.087	1.3425	1.39450094005464	0.479748906909578	9.7286	NO	NO	NO
A0A024R3R5	Lamin B receptor, isoform CRA_a	LBR	0.83513	0.705823191345504	-0.50262126112921	19.473	0.86056	0.809748294518937	-0.304454570448763	30.105	0.7777	0.80782374754599	-0.307887537403863	28.606	NO	NO	NO
A0A024R3U8	Uncharacterized protein	FLJ22555	1.1187	0.945486815415821	-0.0808707546042704	6.9362	1.1474	1.07965184662432	0.110566164125432	4.9334	0.94851	0.985249971434804	-0.0214382923520814	7.3378	NO	NO	NO
A0A024R3V0	DNA polymerase-transactivated protein 6, isoform CRA_a	DNAPTP6	1.2	1.01419878296146	0.0203404482841753	26.457	1.0294	0.968619148435662	-0.0459985713200022	31.299	0.87919	0.913244902410903	-0.130926299173911	40.268	NO	NO	NO
A0A024R3V4	Peptidyl-prolyl cis-trans isomerase	PPIL3	1.0318	0.872041920216362	-0.197530605946394	6.0791	NA	NA	NA	5.2973	0.97124	1.00886040448318	0.012726563252412	8.2645	NO	NO	NO
A0A024R3V8	Translin-associated factor X, isoform CRA_c	TSNAX	1.0321	0.872295469912103	-0.197111197529983	38.496	0.90117	0.847960479887086	-0.237931066890787	35.971	0.82716	0.859199551266737	-0.218934855038691	43.086	NO	NO	NO
A0A024R3W2	Translocase of outer mitochondrial membrane 20 homolog (Yeast), isoform CRA_a	TOMM20	NA	NA	NA	1.1781	NA	NA	NA	2.3833	0.95393	0.990879911915322	-0.0132178719682488	6.1352	NO	NO	NO
A0A024R3W4	Geranylgeranyl diphosphate synthase 1, isoform CRA_a	GGPS1	2.0913	1.76749492900609	0.821706075906941	6.5524	1.6135	1.51823100446954	0.602391318847767	16.94	1.2749	1.32428249420906	0.40521090879321	12.472	NO	NO	NO
A0A024R3W5	Solute carrier family 39 (Zinc transporter), member 10, isoform CRA_a	SLC39A10	1.1782	0.99577417173766	-0.00610949943644321	2.5308	0.92267	0.868191013879087	-0.203915604684463	5.0876	NA	NA	NA	NA	NO	NO	NO
A0A024R3W7	Eukaryotic translation elongation factor 1 beta 2, isoform CRA_a	EEF1B2	0.84429	0.71356490872211	-0.486883425897921	85.677	0.82892	0.779976476123265	-0.358497481543348	166.19	0.76279	0.792336217552534	-0.335815345811237	48.432	YES	NO	NO
A0A024R3X4	Heat shock 60kDa protein 1 (Chaperonin), isoform CRA_a	HSPD1	1.1387	0.962390128465179	-0.0553062504691461	323.31	1.0988	1.03392143025171	0.0481265565493194	323.31	1.0158	1.05514640961453	0.077443197766239	323.31	NO	NO	NO
A0A024R3Z2	Small ubiquitin-related modifier	SUMO1	1.06	0.895875591615957	-0.158629692761144	19.149	0.86153	0.81066102093625	-0.302829319343814	35.322	0.79171	0.822376416574046	-0.282129202169187	29.881	NO	NO	NO
A0A024R3Z6	Basic leucine zipper and W2 domains 1, isoform CRA_a	BZW1	0.97918	0.827569303583502	-0.273047961517823	22.606	0.89754	0.84454481298518	-0.243754117975328	29.247	0.82124	0.853050243583218	-0.229297377923361	25.639	NO	NO	NO
A0A024R411	Origin recognition complex, subunit 2-like (Yeast), isoform CRA_a	ORC2L	0.99531	0.841201825557809	-0.249476113909039	14.016	0.90042	0.847254763585039	-0.239132251780993	26.056	0.78329	0.813630272875528	-0.297554736101382	21.449	NO	NO	NO
A0A024R436	ATP-binding cassette, sub-family B (MDR/TAP), member 6, isoform CRA_f	ABCB6	0.93298	0.788522650439486	-0.342775897630131	35.99	0.81907	0.77070806868972	-0.375743599998955	36.338	0.57014	0.592224034236686	-0.755785054269768	21.777	NO	NO	NO
A0A024R442	Aspartyl aminopeptidase, isoform CRA_b	DNPEP	1.5528	1.31237322515213	0.392178065614596	33.474	1.2983	1.2216419665961	0.288821528445927	31.252	1.2359	1.28377185237507	0.360388834319375	26.766	YES	NO	NO
A0A024R462	Fibronectin 1, isoform CRA_n	FN1	0.5963	0.503972278566599	-0.988583715674897	323.31	0.41703	0.392406492589979	-1.34957918291769	323.31	0.35611	0.369903709320564	-1.43477832729501	323.31	YES	YES	YES
A0A024R464	Ankyrin repeat and zinc finger domain containing 1, isoform CRA_b	ANKZF1	1.6327	1.37990196078431	0.464565770108734	5.3449	1.4036	1.32072453540343	0.40132959387563	8.8564	1.7021	1.76802983245214	0.822142617923718	6.2587	NO	NO	NO
A0A024R468	Chondroitin polymerizing factor, isoform CRA_d	CHPF	0.76801	0.649095672751859	-0.623496956521169	4.3112	NA	NA	NA	1.1283	NA	NA	NA	NA	NO	NO	NO
A0A024R471	COP9 constitutive photomorphogenic homolog subunit 7B (Arabidopsis), isoform CRA_b	COPS7B	1.196	1.01081812035159	0.0155234319863997	32.584	0.99011	0.931649023759116	-0.10214153812808	35.307	NA	NA	NA	NA	NO	NO	NO
A0A024R473	Mitochondrial ribosomal protein L44, isoform CRA_a	MRPL44	1.1979	1.01242393509128	0.0178135202551363	16.254	1.1023	1.03721477299459	0.0527146596785594	20.268	1.0885	1.13066240093071	0.17716822622501	32.287	YES	NO	NO
