Ratio.H.L.TotProt.R1.LOG2	Ratio.H.L.TotProt.R2.LOG2	Ratio.H.L.TotProt.R3.LOG2	T-test Significant 	Median_Log2.H.M.	p.value	t.statistic	-Log T-test p-value 	T-test q-value 	T-test Difference 	Protein.ID	Protein.Names	Gene.Name
-0.86379998922348	-1.19280004501343	-1.02830004692078	+	-1.02830001711845	0.00842280836685481	-10.8271584987829	2.07454308855554	0.0448651838499903	-1.02830002705256	A0A024RBV4	Midline 1 (Opitz/BBB syndrome), isoform CRA_a	MID1
-1.01919996738434	-0.595099985599518	-1.10689997673035		-1.01919996738434	0.0130590535856289	-8.66478584720773	1.53707165071397	0.081191388009237	-0.907066643238068	Q9Y6M7-13	Isoform 13 of Sodium bicarbonate cotransporter 3	SLC4A7
-0.999499976634979	-1.03670001029968	-1.01530003547668	+	-1.01530003547668	0.0130590535856289	-8.66478584720773	3.94968380927469	0.0100858219256852	-1.01716667413712	Q92692	Nectin-2	NECTIN2
-0.985000014305115	-1.01470005512238	-1.07480001449585	+	-1.01470005512238	0.0130590535856289	-8.66478584720773	3.17808624914644	0.0168237726178541	-1.02483336130778	Q53XJ5	Peptidylprolyl isomerase	FKBP2
-0.94760000705719	-1.00604999065399	-1.06449997425079	+	-1.00604999065399	0.00112324940814196	-29.8123214334367	2.94952380157161	0.0205705623528288	-1.00604999065399	B7ZVY5	SLFN13 protein	SLFN13
-1.12969994544983	-1.00399994850159	-0.970899999141693	+	-1.00399994850159	0.0130590535856289	-8.66478584720773	2.66204006606726	0.0252774656248812	-1.03486663103104	Q5T160	Probable arginine--tRNA ligase, mitochondrial	RARS2
-0.998499989509583	-1.23080003261566	-0.84579998254776		-0.998499989509583	0.0117145335690673	-9.15789240959225	1.93127499877964	0.051451233768068	-1.025033334891	A0A024R0Q5	Protein phosphatase 1, regulatory (Inhibitor) subunit 13 like, isoform CRA_a	PPP1R13L
-0.984200000762939	-0.981599986553192	-0.982900023460388	+	-0.982899993658066	0.0130590535856289	-8.66478584720773	6.2342488561274	0.000995175899743082	-0.982900003592173	Q15746-4	Isoform 3B of Myosin light chain kinase, smooth muscle	MYLK
-1.24960005283356	-0.968500018119812	-0.850000023841858		-0.968500018119812	0.0131602690290076	-8.63073579843391	1.88073523255957	0.0536042779860854	-1.02270003159841	B4DUB9	cDNA FLJ58947, highly similar to Homo sapiens solute carrier family 35, member F2 (SLC35F2), mRNA	NA
-0.967100024223328	-1.33870005607605	-0.724399983882904		-0.967100024223328	0.0130590535856289	-8.66478584720773	1.52460503048238	0.0824597295152866	-1.01006668806076	Q6I9R8	FHL2 protein	FHL2
-1.00880002975464	-0.96340000629425	-0.917999982833862	+	-0.96340000629425	0.000739427687154392	-36.754557194661	3.13110429172178	0.0171142677740227	-0.96340000629425	P26232-2	Isoform 2 of Catenin alpha-2	CTNNA2
-0.96289998292923	-0.690199971199036	-1.09179997444153		-0.96289998292923	0.016331609907343	-7.72884643077635	1.78697100207222	0.0601329855259214	-0.914966642856598	A0A024R3M1	Thymocyte nuclear protein 1, isoform CRA_a	THYN1
-0.961199998855591	-0.870899975299835	-1.10730004310608	+	-0.961199998855591	0.0130590535856289	-8.66478584720773	2.30937371337835	0.0358243426061602	-0.979800005753835	Q8IYS1	Peptidase M20 domain-containing protein 2	PM20D2
-0.927699983119965	-1.06009995937347	-0.958599984645844	+	-0.958599984645844	0.0130590535856289	-8.66478584720773	2.78149830588504	0.0229053332929687	-0.982133309046427	Q8N556	Actin filament-associated protein 1	AFAP1
-0.957599997520447	-1.11039996147156	-0.78439998626709	+	-0.957599997520447	0.00966737520100683	-10.0966886942169	2.01469142589698	0.0477769893836573	-0.950799981753031	P35221	Catenin alpha-1	CTNNA1
-0.95279997587204	-0.822899997234344	-1.01300001144409	+	-0.95279997587204	0.0130590535856289	-8.66478584720773	2.44110474924012	0.0313745662787749	-0.929566661516825	Q14980	Nuclear mitotic apparatus protein 1	NUMA1
-0.997699975967407	-0.951650023460388	-0.905600011348724	+	-0.951649993658066	0.000779605839953751	-35.7938495820877	3.10812492533968	0.0175840608692777	-0.951650003592173	A0A024R3B7	Myotubularin related protein 2, isoform CRA_a	MTMR2
-0.195500001311302	-2.66170001029968	-0.948899984359741		-0.948899984359741	0.0130590535856289	-8.66478584720773	0.649343150562665	0.313307899815022	-1.26869999865691	Q92619	Rho GTPase-activating protein 45	ARHGAP45
-0.914900004863739	-0.946900010108948	-1.07200002670288	+	-0.946900010108948	0.00239369879147274	-20.4025514428562	2.62093049947409	0.0263389440448989	-0.977933347225189	P29034	Protein S100-A2	S100A2
-0.765500009059906	-0.939599990844727	-1.01139998435974	+	-0.939599990844727	0.0130590535856289	-8.66478584720773	2.19129149716092	0.0406185209328382	-0.905499994754791	Q8N5W9	Refilin-B	RFLNB
-0.938199996948242	-1.05390000343323	-0.856599986553192	+	-0.938199996948242	0.00361381441104098	-16.5896603573621	2.44203415458289	0.0313605589564906	-0.949566662311554	A0A087WVM4	Monofunctional C1-tetrahydrofolate synthase, mitochondrial	MTHFD1L
-0.934899985790253	-0.980099976062775	0.0925000011920929		-0.934899985790253	0.224964091740363	-1.73450936617577	0.647886797983186	0.313760868516208	-0.607499986886978	P13726	Tissue factor	F3
-0.931699991226196	-1.05260002613068	-0.749400019645691	+	-0.931699991226196	0.00922302912853649	-10.3405301946227	2.03512641995503	0.0464782570041816	-0.911233345667521	A8KA16	cDNA FLJ77243, highly similar to Homo sapiens steroid sensitive gene 1 (URB), transcript variant 1, mRNA	NA
-1.22179996967316	-0.931400001049042	-0.925100028514862	+	-0.931400001049042	0.0130590535856289	-8.66478584720773	2.04698508232864	0.0460881971866697	-1.02609999974569	Q96EM0	Trans-3-hydroxy-L-proline dehydratase	L3HYPDH
-0.930000007152557	-0.987900018692017	-0.785099983215332	+	-0.930000007152557	0.00445097160698724	-14.9389143579421	2.35154517610978	0.0347923276751271	-0.901000003019969	A0A0S2Z3D2	BCL2-like 1 isoform 3	BCL2L1
-0.836600005626678	-1.01820003986359	-0.927400052547455	+	-0.927400022745134	0.0130590535856289	-8.66478584720773	2.49755910980032	0.0306529562088698	-0.92740003267924	Q9Y2Z2-2	Isoform 1 of Protein MTO1 homolog, mitochondrial	MTO1
-0.77240002155304	-0.912400007247925	-0.959399998188019	+	-0.912400007247925	0.00403576719472198	-15.6934818666735	2.39407389421738	0.0331454054425928	-0.881400008996328	A8K8A4	cDNA FLJ77640, highly similar to Homo sapiens copine II (CPNE2), mRNA	NA
-0.91225004196167	-0.820200026035309	-1.00429999828339	+	-0.91225001215935	0.00337671469739483	-17.1652754856055	2.4715056412816	0.0308728194212243	-0.912250022093455	A8K883	cDNA FLJ77590, highly similar to Homo sapiens leucine rich repeat containing 1, mRNA	NA
-0.938399970531464	-0.88510000705719	-0.911750018596649	+	-0.911749988794327	0.000284665980660628	-59.2569751067223	3.54566444007928	0.0132562825053386	-0.911749998728434	E2QRD4	Protein MMS22-like	MMS22L
-0.789499998092651	-0.909799993038177	-1.0300999879837	+	-0.909799993038175	0.00577752254340993	-13.0990846124433	2.23825835129548	0.0389735381029883	-0.909799993038177	A0A024R5Q8	CTD (Carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2, isoform CRA_a	CTDSPL2
-0.908599972724915	-0.896099984645844	-1.03680002689362	+	-0.908599972724915	0.00224578420285455	-21.06607034588	2.64863197737721	0.0254953772030948	-0.947166661421458	O76054-5	Isoform 3 of SEC14-like protein 2	SEC14L2
-0.969200015068054	-0.900099992752075	0.00620000017806888		-0.900099992752075	0.0130590535856289	-8.66478584720773	0.728679156489559	0.273148420626946	-0.621033335880687	Q6IPJ9	Ladinin-1	LAD1
-0.736999988555908	-0.898500025272369	-1.05980002880096	+	-0.898500025272369	0.0105870383550668	-9.64146165771048	1.97522551389154	0.0495967231837159	-0.898433347543081	O15020-2	Isoform 2 of Spectrin beta chain, non-erythrocytic 2	SPTBN2
-0.898000001907349	-1.00899994373322	-0.568000018596649		-0.898000001907349	0.0248138324162888	-6.22947704884492	1.6053061551689	0.0746800264980493	-0.824999988079071	O75051	Plexin-A2	PLXNA2
-0.692799985408783	-0.897700011730194	-1.08350002765656		-0.897700011730194	0.0156488622752855	-7.89976912495485	1.80551723163375	0.0588166420574037	-0.891333341598511	A0A024R2W4	Dystroglycan 1 (Dystrophin-associated glycoprotein 1), isoform CRA_a	DAG1
-0.892049968242645	-2.00799989700317	0.223900005221367		-0.892049945890901	0.0130590535856289	-8.66478584720773	0.522256820730731	0.393401836376711	-0.892049953341484	X6R631	39S ribosomal protein L55, mitochondrial	MRPL55
-0.804499983787537	-0.928600013256073	-0.883199989795685	+	-0.883199989795685	0.00172348024367005	-24.0566365417008	2.76359369056454	0.0232828993339984	-0.872099995613098	P49750-4	Isoform 4 of YLP motif-containing protein 1	YLPM1
-0.875	-0.79830002784729	-1.00100004673004	+	-0.875	0.0130590535856289	-8.66478584720773	2.36002204357861	0.0344725801403387	-0.891433358192444	Q9BXS6-4	Isoform 4 of Nucleolar and spindle-associated protein 1	NUSAP1
-0.850899994373322	-0.869400024414063	-1.07200002670288	+	-0.869400024414063	0.0130590535856289	-8.66478584720773	2.24114172193638	0.0389185473677849	-0.930766681830088	Q6YHK3	CD109 antigen	CD109
-0.867799997329712	-0.854300022125244	-1.11940002441406	+	-0.867799997329712	0.0130590535856289	-8.66478584720773	2.08714549183397	0.0441145431976059	-0.947166681289673	Q96RU2-2	Isoform 2 of Ubiquitin carboxyl-terminal hydrolase 28	USP28
-0.818300008773804	-1.06490004062653	-0.86710000038147	+	-0.86710000038147	0.00669549214116628	-12.1596010855866	2.17421749543077	0.041005884878457	-0.9167666832606	A0A024R499	Insulin receptor substrate 1, isoform CRA_a	IRS1
-1.39830005168915	-0.86615002155304	-0.333999991416931		-0.86615002155304	0.0130590535856289	-8.66478584720773	0.974033962209786	0.181946820290655	-0.86615002155304	Q8TDY2-2	Isoform 2 of RB1-inducible coiled-coil protein 1	RB1CC1
-0.865450024604797	-0.936200022697449	-0.794700026512146	+	-0.865450024604797	0.00222023727499515	-21.1873279779345	2.65360061036329	0.0253176277237355	-0.865450024604797	B4DJN1	cDNA FLJ55693, highly similar to Docking protein 1 (Downstream of tyrosinekinase 1)	NA
-0.863699972629547	-1.067999958992	-0.782299995422363	+	-0.863699972629547	0.0130590535856289	-8.66478584720773	2.06004558309444	0.0454020915001178	-0.904666642347972	Q9NZU5	LIM and cysteine-rich domains protein 1	LMCD1
-0.926900029182434	-0.859800040721893	-0.792699992656708	+	-0.859800010919571	0.0130590535856289	-8.66478584720773	2.69379095318813	0.0245731559734351	-0.859800020853678	Q9NRG7-2	Isoform 2 of Epimerase family protein SDR39U1	SDR39U1
-0.859399974346161	-0.9617999792099	-0.757000029087067	+	-0.859400004148483	0.00469913704212823	-14.5363753293622	2.32798187939571	0.0351703069075643	-0.859399994214376	A0A024R576	Zinc finger protein-like 1, isoform CRA_a	ZFPL1
-0.665000021457672	-0.85699999332428	-1.04900002479553		-0.857000023126601	0.0130590535856289	-8.66478584720773	1.78721597694252	0.0601329855259214	-0.857000013192495	Q99985	Semaphorin-3C	SEMA3C
-0.841600000858307	-0.855700016021729	-1.00220000743866	+	-0.855700016021729	0.00324008293715994	-17.5252642280515	2.48944387291682	0.0307594495362366	-0.899833341439565	A0A024R5L0	Prolylcarboxypeptidase (Angiotensinase C), isoform CRA_a	PRCP
-0.763599991798401	-0.854900002479553	-0.959100008010864	+	-0.854900002479553	0.00429289298673473	-15.2132909671436	2.36724993749073	0.0342361559059333	-0.859200000762939	O43491	Band 4.1-like protein 2	EPB41L2
-0.854300022125244	-0.739600002765656	-0.856000006198883	+	-0.854300022125244	0.0130590535856289	-8.66478584720773	2.65413270167772	0.0253176277237355	-0.816633343696594	Q9NU22	Midasin	MDN1
-0.854250013828278	-0.83899998664856	-0.869499981403351	+	-0.854249984025956	0.000106213355293256	-97.0232543705888	3.97382088162543	0.0100858219256852	-0.854249993960063	E9PMH5	Baculoviral IAP repeat-containing protein 2	BIRC2
-0.850300014019012	-0.844200015068054	-0.891099989414215	+	-0.850300014019012	0.0130590535856289	-8.66478584720773	3.53511604913494	0.0133332459140554	-0.861866672833761	Q69YQ0-2	Isoform 2 of Cytospin-A	SPECC1L
-0.662299990653992	-0.878000020980835	-0.850300014019012	+	-0.850300014019012	0.0130590535856289	-8.66478584720773	2.14554403352881	0.0418043833185724	-0.796866675217946	Q9H4Z3	Phosphorylated CTD-interacting factor 1	PCIF1
-0.848349988460541	-0.900200009346008	-0.796500027179718	+	-0.848350018262863	0.0012428414929796	-28.3391627180225	2.90558424585131	0.0208413739309762	-0.848350008328756	A2A3S3	Muscleblind-like 2 (Drosophila), isoform CRA_a	MBNL2
-1.01440000534058	-0.848299980163574	-0.77209997177124	+	-0.848299980163574	0.00656844133999764	-12.277816053492	2.18253767428865	0.0407741676469342	-0.87826665242513	B4DPP0	cDNA FLJ51032, highly similar to CD9 antigen	NA
-0.855300009250641	-0.793099999427795	-0.844900012016296	+	-0.844900012016296	0.0130590535856289	-8.66478584720773	3.27143783432665	0.0159332246587416	-0.831100006898244	Q93034	Cullin-5	CUL5
-0.806800007820129	-0.938799977302551	-0.841000020503998	+	-0.841000020503998	0.00209774256641586	-21.7991614915752	2.6782478092054	0.0249299152433572	-0.862200001875559	B4DK32	cDNA FLJ61095, highly similar to Ubiquitin conjugation factor E4 A (Fragment)	NA
-0.83950001001358	-0.883400022983551	-0.61489999294281		-0.83950001001358	0.0111959199227162	-9.37128950583271	1.95094021686521	0.0504986176467364	-0.779266675313314	E9PMJ2	Protein FAM118B (Fragment)	FAM118B
-0.838900029659271	-0.824999988079071	-0.88239997625351	+	-0.838900029659271	0.0130590535856289	-8.66478584720773	3.38231967530322	0.0152201549605576	-0.848766664663951	Q9Y5Z4	Heme-binding protein 2	HEBP2
-0.790300011634827	-0.879700005054474	-0.834999978542328	+	-0.83500000834465	0.000953891584153315	-32.3548667835927	3.02050097250271	0.0192280512870411	-0.834999998410543	B7Z629	cDNA FLJ61371, highly similar to Phosphatidylinositol 3-kinase regulatory subunit alpha	NA
-0.592599987983704	-0.833599984645844	-1.07459998130798		-0.833599984645842	0.0267482461241427	-5.99102716428405	1.57270468929329	0.077636632740785	-0.833599984645844	P15289-2	Isoform 2 of Arylsulfatase A	ARSA
-1.31470000743866	-0.833299994468689	-0.351900011301041		-0.83330000936985	0.0955664854123243	-2.99816776062783	1.01969438102819	0.169954987952074	-0.833300004402796	B2R6A9	cDNA, FLJ92868, highly similar to Homo sapiens HIRA interacting protein 3 (HIRIP3), mRNA	NA
-0.475100010633469	-0.830600023269653	-1.18610000610352		-0.830600008368495	0.0559838856668349	-4.04681132047058	1.25193696681981	0.11815230474042	-0.830600013335546	A0A0S2Z4A7	Fanconi anemia complementation group G isoform 3	FANCG
-0.83050000667572	-0.893800020217896	-0.767199993133545	+	-0.83050000667572	0.0019308468043934	-22.7246113666345	2.71425218227792	0.0240360944790603	-0.83050000667572	B2RU35	Tensin 1	TNS1
-0.873000025749207	-0.830300033092499	-0.787599980831146	+	-0.830300003290177	0.0130590535856289	-8.66478584720773	3.0553089760486	0.0183242360571235	-0.830300013224284	Q14574-2	Isoform 3B of Desmocollin-3	DSC3
-0.865100026130676	-0.829299986362457	-0.803900003433228	+	-0.829299986362457	0.000454087864109996	-46.9118011067181	3.34286010483873	0.0152201549605576	-0.832766671975454	A0A024RC67	Protein regulator of cytokinesis 1, isoform CRA_e	PRC1
-0.553900003433228	-0.82889997959137	-1.10389995574951		-0.828899979591369	0.0347862034780229	-5.22071637642415	1.45859296702677	0.0896353104186685	-0.82889997959137	P22570-5	Isoform 5 of NADPH:adrenodoxin oxidoreductase, mitochondrial	FDXR
-0.328599989414215	-0.828299999237061	-1.18910002708435		-0.828299999237061	0.088480200675907	-3.13450274481217	1.05315390551389	0.160653424533997	-0.782000005245209	P23219-4	Isoform 4 of Prostaglandin G/H synthase 1	PTGS1
-0.984399974346161	-0.722000002861023	-0.820800006389618	+	-0.820800006389618	0.00814920827548051	-11.0096935843541	2.08888458258372	0.0440590774643297	-0.842399994532267	B3KPX5	cDNA FLJ32418 fis, clone SKMUS2000863, weakly similar to PROBABLE ASPARAGINYL-TRNA SYNTHETASE (EC 6.1.1.22)	NA
-0.819999992847443	-0.850300014019012	-0.789699971675873	+	-0.819999992847443	0.000454821036907299	-46.8739490898619	3.34215945603035	0.0152201549605576	-0.819999992847443	O75954	Tetraspanin-9	TSPAN9
-0.712199985980988	-0.818699955940247	-0.92519998550415	+	-0.818699985742569	0.00559335918714302	-13.3148354425968	2.25232728038778	0.0385612421296382	-0.818699975808462	E7D7X9	Pyrroline-5-carboxylate reductase	NA
-0.864099979400635	-0.816100001335144	-0.798699975013733	+	-0.816100001335144	0.0130590535856289	-8.66478584720773	3.25207692329092	0.0161136056135239	-0.826299985249837	Q13136-2	Isoform 2 of Liprin-alpha-1	PPFIA1
-0.814499974250793	-0.880500018596649	-0.706799983978271	+	-0.814499974250793	0.0130590535856289	-8.66478584720773	2.40074351723511	0.0329259237910346	-0.800599992275238	Q9NTX5-2	Isoform 2 of Ethylmalonyl-CoA decarboxylase	ECHDC1
-0.814000010490417	-0.901000022888184	-0.650699973106384	+	-0.814000010490417	0.00854510140847643	-10.7484072349292	2.06828277909692	0.0451763661481723	-0.788566668828328	A0A087WY55	Chromosome 6 open reading frame 55, isoform CRA_b	VTA1
-0.831700026988983	-0.814000010490417	-0.696300029754639	+	-0.814000010490417	0.0130590535856289	-8.66478584720773	2.53024873123895	0.0296004841689725	-0.780666689078013	Q93100-4	Isoform 4 of Phosphorylase b kinase regulatory subunit beta	PHKB
-0.816900014877319	-0.811699986457825	-0.729900002479553	+	-0.811699986457825	0.0130590535856289	-8.66478584720773	2.89218783462672	0.0208413739309762	-0.786166667938232	Q9H061	Transmembrane protein 126A	TMEM126A
-0.934000015258789	-0.500999987125397	-0.81139999628067		-0.81139999628067	0.0130590535856289	-8.66478584720773	1.54731092417197	0.0798815561218312	-0.748799999554952	Q9UPN4-3	Isoform 3 of Centrosomal protein of 131 kDa	CEP131
-0.722100019454956	-0.808499991893768	-0.870899975299835	+	-0.808499991893768	0.0130590535856289	-8.66478584720773	2.53883555743918	0.029260644429733	-0.80049999554952	V9HWE9	Epididymis secretory protein Li 22	HEL-S-22
-0.720700025558472	-0.807900011539459	-0.895099997520447	+	-0.807900011539459	0.00386078476341555	-16.0472946374891	2.41332440938089	0.0325118716914631	-0.807900011539459	O95835-2	Isoform 2 of Serine/threonine-protein kinase LATS1	LATS1
-0.807449996471405	-0.83899998664856	-0.77590000629425	+	-0.807449996471405	0.0130590535856289	-8.66478584720773	3.29368544635529	0.0154684484563714	-0.807449996471405	Q9Y6N6	Laminin subunit gamma-3	LAMC3
-0.60290002822876	-0.806900024414063	-0.842599987983704	+	-0.806900024414063	0.00974533039396659	-10.0556300545737	2.01120343274962	0.0479487849462913	-0.750800013542175	P25325-2	Isoform 2 of 3-mercaptopyruvate sulfurtransferase	MPST
-0.801100015640259	-0.686500012874603	-1.3257999420166		-0.801100015640259	0.0130590535856289	-8.66478584720773	1.38375960617465	0.0989697911791653	-0.937799990177155	Q9BQ69	O-acetyl-ADP-ribose deacetylase MACROD1	MACROD1
-0.667999982833862	-1.07879996299744	-0.799799978733063		-0.799799978733063	0.0130590535856289	-8.66478584720773	1.70441560160478	0.0665289656594721	-0.848866641521454	Q8TF42	Ubiquitin-associated and SH3 domain-containing protein B	UBASH3B
-0.779399991035461	-0.797149956226349	-0.814899981021881	+	-0.797149986028671	0.0130590535856289	-8.66478584720773	3.78191250750356	0.0109866863987752	-0.797149976094564	Q96PU8-9	Isoform 6 of Protein quaking	QKI
