Ratio.M.L.TotProt.R1.LOG2	Ratio.M.L.TotProt.R2.LOG2	Ratio.M.L.TotProt.R3.LOG2	T-test Significant 	Median_Log2.E.M.	p.value	t.statistic	-Log T-test p-value 	T-test q-value 	T-test Difference 	Protein.ID	Protein.Names	Gene.Name
-1.90489995479584	-1.82239997386932	-1.94079995155334	+	-1.90489995479584	0.000343977915977733	-53.9042063619481	3.46346943904734	0.00682756165783666	-1.8893666267395	B2R747	cDNA, FLJ93281, highly similar to Homo sapiens calcium/calmodulin-dependent protein kinase IV (CAMK4), mRNA	NA
-2.02419996261597	-1.896399974823	-1.76859998703003	+	-1.896399974823	0.00151041285904393	-25.7015760689021	2.82090432562295	0.0120292756627697	-1.896399974823	Q8TAD7	Overexpressed in colon carcinoma 1 protein	OCC1
-2.47609996795654	-1.894700050354	-1.47940003871918	+	-1.894700050354	0.0212724847241526	-6.7464404165054	1.67218177954018	0.0440859547843834	-1.95006668567657	P98082-3	Isoform 3 of Disabled homolog 2	DAB2
-1.68099999427795	-1.8808000087738	-2.97749996185303		-1.8808000087738	0.032525419398658	-5.40864582433502	1.48777709473395	0.0585457549163661	-2.17976665496826	Q96EM0	Trans-3-hydroxy-L-proline dehydratase	L3HYPDH
-1.87024998664856	-1.76540005207062	-1.97510004043579	+	-1.8702500462532	0.00104600651616108	-30.8952625913129	2.98046560078367	0.0103210009304276	-1.87025002638499	Q9Y6N6	Laminin subunit gamma-3	LAMC3
-2.44359993934631	-1.18519997596741	-1.85989999771118		-1.85989999771118	0.0372971790448982	-5.03201556976048	1.4283240146348	0.0645048476459815	-1.82956663767497	P27487	Dipeptidyl peptidase 4	DPP4
-1.85940003395081	-1.4699000120163	-2.6489999294281		-1.85940003395081	0.0289838744384141	-5.7453717094756	1.53784356038918	0.0541307151705289	-1.99276665846507	Q9UBG0	C-type mannose receptor 2	MRC2
-2.06270003318787	-1.84850001335144	-1.58340001106262	+	-1.84850001335144	0.00567964608670933	-13.2124461211653	2.24567872547575	0.0209422864141315	-1.83153335253398	O43524	Forkhead box protein O3	FOXO3
-1.83445000648499	-1.87890005111694	-1.78999996185303	+	-1.83445000648498	0.000195651830969264	-71.4816068574396	3.70851608348457	0.00521974653753145	-1.83445000648499	Q13303-3	Isoform 3 of Voltage-gated potassium channel subunit beta-2	KCNAB2
-2.36610007286072	-1.3286999464035	-1.8309999704361	+	-1.8309999704361	0.0254381934090076	-6.14958609988031	1.5945137350209	0.0496262813131113	-1.84193332990011	A0A024R498	Serpin peptidase inhibitor, clade E (Nexin, plasminogen activator inhibitor type 1), member 2, isoform CRA_b	SERPINE2
-1.80690002441406	-1.82959997653961	-1.94840002059937	+	-1.82959997653961	0.000555000204686705	-42.4299572952569	3.2557068567075	0.00824164825502136	-1.86163334051768	Q12929	Epidermal growth factor receptor kinase substrate 8	EPS8
-1.77300000190735	-2.416100025177	-1.71599996089935	+	-1.77300000190735	0.0127565806598718	-8.76892936735918	1.89426572056438	0.0323238246210766	-1.96836666266123	Q8N5W9	Refilin-B	RFLNB
-1.11179995536804	-2.39039993286133	-1.75109994411469		-1.75109994411469	0.0416715356730903	-4.74424233650289	1.38016049473487	0.0704290211754623	-1.75109994411469	Q9Y6K8-3	Isoform 3 of Adenylate kinase isoenzyme 5	AK5
-1.74259996414185	-1.57990002632141	-1.90530002117157	+	-1.74260002374649	0.00289314701029259	-18.5511482862162	2.53862948800535	0.0156035645020337	-1.74260000387828	O75954	Tetraspanin-9	TSPAN9
-1.67460000514984	-1.75049996376038	-1.73000001907349	+	-1.73000001907349	0.000173993967872414	-75.8012250898477	3.75946580783895	0.0049777078838196	-1.71836666266123	A0A024R5L0	Prolylcarboxypeptidase (Angiotensinase C), isoform CRA_a	PRCP
-1.72889995574951	-2.31270003318787	-0.890999972820282		-1.72889995574951	0.0575835895921492	-3.9850823605651	1.23970126627293	0.0893863480131193	-1.64419998725255	P55058-3	Isoform 3 of Phospholipid transfer protein	PLTP
-2.01099991798401	-1.39079999923706	-1.70089995861053	+	-1.70089995861054	0.0108988126770358	-9.50030807116979	1.96262081216841	0.0293634973800767	-1.70089995861053	A0A1W2PR36	Guanidinoacetate N-methyltransferase	GAMT
-1.77799999713898	-1.4941999912262	-1.6923999786377	+	-1.6923999786377	0.00256951899086184	-19.6895541165707	2.59014816817421	0.0149373284143524	-1.65486665566762	A8K9T3	cDNA FLJ76467, highly similar to Homo sapiens acyl-CoA synthetase long-chain family member 1 (ACSL1), mRNA	ACSL1
-1.73080003261566	-1.54120004177094	-1.67379999160767	+	-1.67379999160767	0.00115860740611693	-29.3531160761445	2.93606369970596	0.0109467002987553	-1.64860002199809	A0A024R1H0	Uncharacterized protein	RP5-1119A7.4
-1.58840000629425	-1.74619996547699	-1.66729998588562	+	-1.66729998588562	0.000745622651226401	-36.601381926449	3.12748090704734	0.00909865446959103	-1.66729998588562	X5DR03	Glutathione S-transferase mu 1 isoform B (Fragment)	GSTM1
-1.505499958992	-1.66240000724792	-1.94050002098084	+	-1.66240000724792	0.00553285349361286	-13.3880525808504	2.25705082949682	0.0206953088675823	-1.70279999574025	A0A024RAB6	Heparan sulfate proteoglycan 2 (Perlecan), isoform CRA_b	HSPG2
-1.630499958992	-1.34109997749329	-1.91550004482269	+	-1.630499958992	0.0102025807407512	-9.82430559428104	1.99128995994156	0.0283899601007462	-1.62903332710266	Q8WWI5-3	Isoform 3 of Choline transporter-like protein 1	SLC44A1
-1.39040005207062	-1.62919998168945	-1.62559998035431	+	-1.62559998035431	0.00259340729337409	-19.5983102705306	2.58612927213498	0.0149601642264045	-1.54840000470479	O95394	Phosphoacetylglucosamine mutase	PGM3
-1.43560004234314	-1.76660001277924	-1.62199997901917	+	-1.62199997901917	0.00353072814097144	-16.7847723015417	2.45213572096322	0.0170092745152741	-1.60806667804718	A8K8A4	cDNA FLJ77640, highly similar to Homo sapiens copine II (CPNE2), mRNA	NA
-1.61650002002716	-1.6085000038147	-1.62450003623962	+	-1.61650002002716	8.16401384314045E-06	-349.981811382127	5.08809626755259	0.00134864241583081	-1.61650002002716	Q13308	Inactive tyrosine-protein kinase 7	PTK7
-1.4342999458313	-1.5978000164032	-1.85000002384186	+	-1.5978000164032	0.00547484236927747	-13.4593845726897	2.26162838046482	0.0206151968907886	-1.62736666202545	Q63ZY3-3	Isoform 3 of KN motif and ankyrin repeat domain-containing protein 2	KANK2
-1.4728000164032	-1.66449999809265	-1.59309995174408	+	-1.59309995174408	0.00125605824562008	-28.1893905215615	2.90099022113641	0.0111733866590927	-1.57679998874664	P02751	Fibronectin	FN1
-1.58719992637634	-1.6826000213623	-1.49179995059967	+	-1.58719998598098	0.00120206759113068	-28.8166666448649	2.92007110082302	0.0110617892951595	-1.58719996611277	B2R642	cDNA, FLJ92775, highly similar to Homo sapiens melanoma cell adhesion molecule (MCAM), mRNA	NA
-1.57414996623993	-1.0786999464035	-2.06960010528564		-1.57415002584457	0.031470254086373	-5.50309291820984	1.50209974019703	0.0571486436353577	-1.57415000597636	A0A087X0D5	Pro-cathepsin H	CTSH
-1.37279999256134	-1.57270002365112	-1.66079998016357	+	-1.57270002365112	0.00306497306941012	-18.0213181600037	2.5135733370886	0.0159024590560908	-1.53543333212535	A0A0A0MRM8	Unconventional myosin-VI	MYO6
-1.48570001125336	-1.56070005893707	-1.6356999874115	+	-1.56069999933243	0.000768884605023201	-36.0428283184069	3.11413884570631	0.0091438245888399	-1.56070001920064	Q8TD55	Pleckstrin homology domain-containing family O member 2	PLEKHO2
-1.7069000005722	-1.15139997005463	-1.55390000343323	+	-1.55390000343323	0.0124512222686071	-8.877867578647	1.9047880141541	0.0318654219078119	-1.47073332468669	C9JW74	Mesoderm-specific transcript homolog protein	MEST
-1.68050003051758	-1.36819994449615	-1.55130004882813	+	-1.55130004882813	0.00347307076174565	-16.9242579072581	2.45928636811204	0.0168105816358551	-1.53333334128062	Q6UVK1	Chondroitin sulfate proteoglycan 4	CSPG4
-1.20050001144409	-1.54799997806549	-1.56400001049042	+	-1.54799997806549	0.0067371167665367	-12.1215980141622	2.17152592552252	0.0229393450511399	-1.4375	Q14240	Eukaryotic initiation factor 4A-II	EIF4A2
-1.64559996128082	-1.54489994049072	-1.19869995117188	+	-1.54489994049072	0.00844901472100974	-10.8101395473267	2.07319393334277	0.0256554613472457	-1.46306661764781	P59768	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2	GNG2
-1.31980001926422	-1.54050004482269	-1.86570000648499	+	-1.54050004482269	0.00997779530475981	-9.93604790919912	2.00096541016611	0.0280440668074739	-1.5753333568573	Q6YHK3	CD109 antigen	CD109
-1.31949996948242	-1.61010003089905	-1.53310000896454	+	-1.53310000896454	0.00339706398535375	-17.1135238272483	2.46889627290864	0.0165995846076806	-1.487566669782	Q9UEY8-2	Isoform 1 of Gamma-adducin	ADD3
-1.53559994697571	-1.50170004367828	-1.51864993572235	+	-1.51864999532699	4.15215193560442E-05	-155.185041546711	4.38172675179429	0.0025592599373188	-1.51864997545878	B4DYP5	cDNA FLJ54725, highly similar to Ankyrin repeat domain-containing protein 13	NA
-1.7577999830246	-1.26499998569489	-1.51740002632141	+	-1.51740002632141	0.00872222743221427	-10.6372836360546	2.05937259344025	0.0261539673726523	-1.51339999834696	A0A024R2W4	Dystroglycan 1 (Dystrophin-associated glycoprotein 1), isoform CRA_a	DAG1
-1.5566999912262	-1.51199996471405	-1.31980001926422	+	-1.51199996471405	0.00245886015575734	-20.1294093808378	2.60926617045302	0.0146929088186737	-1.46283332506816	Q8TF42	Ubiquitin-associated and SH3 domain-containing protein B	UBASH3B
-1.49360001087189	-1.57070004940033	-1.50709998607636	+	-1.50709998607636	0.000243278505617892	-64.1016012331804	3.61389626058791	0.00584523345633856	-1.52380001544952	B1AKK2	Dimethylarginine dimethylaminohydrolase 1, isoform CRA_b	DDAH1
-1.46630001068115	-1.54649996757507	-1.50639998912811	+	-1.50639998912811	0.00023611989225896	-65.0664019967545	3.62686742361852	0.00578550224046937	-1.50639998912811	Q9C0H2-3	Isoform 3 of Protein tweety homolog 3	TTYH3
-1.59220004081726	-1.49670004844666	-1.42630004882813	+	-1.49670004844666	0.00101867848406152	-31.3075751110954	2.99196286666196	0.010269001017478	-1.50506671269735	Q9NYJ8	TGF-beta-activated kinase 1 and MAP3K7-binding protein 2	TAB2
-1.48010003566742	-1.49185001850128	-1.50360000133514	+	-1.49185001850128	2.06770896828494E-05	-219.911813136491	4.68451058857721	0.00216664213264772	-1.49185001850128	P08648	Integrin alpha-5	ITGA5
-1.55830001831055	-1.48625004291534	-1.41419994831085	+	-1.4862499833107	0.000782444356242739	-35.7287888041677	3.10654654925902	0.00916910169637659	-1.48625000317891	P30530-2	Isoform Short of Tyrosine-protein kinase receptor UFO	AXL
-1.48469996452332	-1.81299996376038	-1.09510004520416	+	-1.48469996452332	0.0194946018744079	-7.05699462165566	1.71008562969998	0.0417332309432734	-1.46426665782928	P12036	Neurofilament heavy polypeptide	NEFH
-1.31200003623962	-1.47739994525909	-1.50170004367828	+	-1.47739994525909	0.00173154405366385	-24.0004097851399	2.76156645472424	0.0128461746722745	-1.430366675059	Q969X5-2	Isoform 2 of Endoplasmic reticulum-Golgi intermediate compartment protein 1	ERGIC1
-1.52989995479584	-1.46119999885559	-1.17260003089905	+	-1.46119999885559	0.00616279115238355	-12.6793408515989	2.21022254963901	0.0219927898874323	-1.38789999485016	Q86SF2	N-acetylgalactosaminyltransferase 7	GALNT7
-1.45879995822906	-1.55379998683929	-1.20469999313354	+	-1.45879995822906	0.00545008106590782	-13.4901770023203	2.26359703789177	0.020583970229171	-1.4057666460673	V9HVZ6	Epididymis luminal protein 68	HEL-68
-1.45439994335175	-1.17519998550415	-1.73360002040863	+	-1.45440000295639	0.0120622484867191	-9.02254492186667	1.91857171749643	0.0311658810079427	-1.45439998308818	Q9NZV1	Cysteine-rich motor neuron 1 protein	CRIM1
-1.44260001182556	-1.4021999835968	-1.76289999485016	+	-1.44260001182556	0.0054733119325965	-13.4612817349225	2.26174980005599	0.0206151968907886	-1.53589999675751	F6RY50	Signal-induced proliferation-associated protein 1	SIPA1
-1.00119996070862	-1.44130003452301	-1.51020002365112	+	-1.44130003452301	0.0143276984414435	-8.26428994112657	1.84382356776458	0.0345768820540146	-1.31756667296092	Q07954	Prolow-density lipoprotein receptor-related protein 1	LRP1
-1.38129997253418	-1.50010001659393	-1.4407000541687	+	-1.44069999456406	0.000566155732441181	-42.0095061209592	3.24706410297595	0.00824164825502136	-1.44070001443227	P08174-6	Isoform 6 of Complement decay-accelerating factor	CD55
-1.68850004673004	-1.4404000043869	-1.08259999752045	+	-1.4404000043869	0.0153331128667261	-7.98261811209516	1.81436966748076	0.0360518232279545	-1.4038333495458	Q6I9R8	FHL2 protein	FHL2
-1.43680000305176	-1.60020005702972	-1.2684999704361	+	-1.43680000305176	0.00442230306097338	-14.9875824492239	2.35435149849362	0.0187471969989216	-1.43516667683919	O15357	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2	INPPL1
-2.10139989852905	-1.22870004177094	-1.43099999427795		-1.43099999427795	0.0265215178808843	-6.01763675060016	1.57640162399431	0.0509631118451005	-1.58703331152598	P00750-3	Isoform 3 of Tissue-type plasminogen activator	PLAT
-1.87929999828339	-0.976400017738342	-1.42785000801086		-1.42785000801087	0.0317440013624463	-5.47814555931106	1.49833833089387	0.0574377529316125	-1.42785000801086	Q9UK97-2	Isoform 2 of F-box only protein 9	FBXO9
-1.39279997348785	-1.42490005493164	-1.57120001316071	+	-1.42490005493164	0.00140548886285919	-26.6457606805351	2.85217259140709	0.0116521969991644	-1.46296668052673	Q6ICJ4	Em:AP000351.3 protein	Em:AP000351.3
-1.42264997959137	-1.44289994239807	-1.40240001678467	+	-1.42264997959137	6.75284977552106E-05	-121.68427515451	4.17051291152483	0.00297146474425001	-1.42264997959137	A0A140VJI7	Testicular tissue protein Li 61	NA
-1.7224999666214	-1.17990005016327	-1.40799999237061	+	-1.40799999237061	0.0117738256474973	-9.13439224146913	1.92908239971893	0.0306857702909614	-1.43680000305176	P09486	SPARC	SPARC
-1.70679998397827	-1.10520005226135	-1.40600001811981	+	-1.40600001811981	0.0149162995575197	-8.09595659320046	1.82633890347713	0.0354296707022452	-1.40600001811981	A0A087WYV8	Fibrillin-2	FBN2
-1.16719996929169	-1.40390002727509	-1.52600002288818	+	-1.40390002727509	0.00589497942408635	-12.9667788728686	2.22951770646669	0.0214100635662648	-1.36570000648499	Q53GL5	Isocitrate dehydrogenase 2 (NADP+), mitochondrial variant (Fragment)	NA
-1.394700050354	-1.52320003509521	-1.2661999464035	+	-1.39469999074936	0.00281763773259708	-18.7991471722138	2.55011485777522	0.0155486232965606	-1.39470001061757	B2R6A3	Na(+)/H(+) exchange regulatory cofactor NHE-RF	NA
-1.39435005187988	-1.45159995555878	-1.3371000289917	+	-1.39434999227524	0.000561461128175908	-42.1849184110893	3.25068031838138	0.00824164825502136	-1.39435001214345	Q9BTV5	Fibronectin type III and SPRY domain-containing protein 1	FSD1
-1.68550002574921	-1.09769999980927	-1.39160001277924	+	-1.39160001277924	0.0145443094875353	-8.20116304722118	1.83730689269626	0.0348603086987224	-1.39160001277924	Q96S19-3	Isoform 3 of Methyltransferase-like 26	METTL26
-1.39069998264313	-1.56579995155334	-1.18180000782013	+	-1.39069998264313	0.00641219808130651	-12.4279672516222	2.19299307022454	0.0224295535319975	-1.37943331400553	A0A024RC67	Protein regulator of cytokinesis 1, isoform CRA_e	PRC1
-1.18949997425079	-1.3885999917984	-1.99070000648499	+	-1.3885999917984	0.0241086111786042	-6.32337376465203	1.61782780724498	0.0479270954368057	-1.52293332417806	Q5T6L4	Argininosuccinate synthase 1 isoform 1	ASS
-0.815699994564056	-1.88989996910095	-1.38129997253418		-1.38129997253418	0.0481474499999646	-4.3911121267908	1.31742670926839	0.0782243310256622	-1.36229997873306	O75475	PC4 and SFRS1-interacting protein	PSIP1
-1.37865006923676	-2.49390006065369	-0.263399988412857		-1.37865002453327	0.165582311678839	-2.14112693208636	0.780986067828725	0.20921465581164	-1.37865003943443	X6R631	39S ribosomal protein L55, mitochondrial	MRPL55
-1.3753000497818	-1.53559994697571	-1.23740005493164	+	-1.3753000497818	0.00386039267412503	-16.0481142967853	2.41336851721725	0.0177690915758396	-1.38276668389638	A1X283	SH3 and PX domain-containing protein 2B	SH3PXD2B
-1.36810004711151	-1.4666999578476	-1.36310005187988	+	-1.36810004711151	0.000580570476782695	-41.4842610376607	3.23614505272139	0.00828161953092926	-1.39930001894633	J3K000	PEPD protein	PEPD
-1.37220001220703	-1.35730004310608	-1.22630000114441	+	-1.35730004310608	0.00123330256952009	-28.4487494346933	2.90893036366974	0.0110997231256789	-1.31860001881917	Q15942	Zyxin	ZYX
-1.35465002059937	-1.34140002727509	-1.36790001392365	+	-1.35465002059937	3.1888572207976E-05	-177.081044852514	4.49636492560119	0.00243733400413482	-1.35465002059937	Q68EM7	Rho GTPase-activating protein 17	ARHGAP17
-1.64680004119873	-1.05309998989105	-1.34994995594025	+	-1.34995001554489	0.0157387228480111	-7.87664413857496	1.80303049980908	0.0365855660559997	-1.34994999567668	Q6NSJ5	Volume-regulated anion channel subunit LRRC8E	LRRC8E
-0.988600015640259	-1.34959995746613	-1.43480002880096	+	-1.34959995746613	0.0116194465044058	-9.19595242766528	1.9348145591925	0.030453203108364	-1.25766666730245	A0A024R462	Fibronectin 1, isoform CRA_n	FN1
-1.34704995155334	-1.192999958992	-1.50109994411469	+	-1.34704995155334	0.00433117814051366	-15.1454662063323	2.36339395346503	0.0185858574856377	-1.34704995155334	B4DJN1	cDNA FLJ55693, highly similar to Docking protein 1 (Downstream of tyrosinekinase 1)	NA
-1.34159994125366	-1.10909998416901	-1.35300004482269	+	-1.34159994125366	0.00390540890149669	-15.9548147079663	2.40833348820363	0.0178887289662531	-1.26789999008179	Q92930	Ras-related protein Rab-8B	RAB8B
-1.36679995059967	-1.33399999141693	-1.30120003223419	+	-1.33399999141693	0.000201457038468176	-70.4438609071937	3.69581755471153	0.00524778796583241	-1.33399999141693	A0A024RDK9	Tyrosylprotein sulfotransferase 1, isoform CRA_a	TPST1
-1.50119996070862	-1.25360000133514	-1.32809996604919	+	-1.32809996604919	0.00289140560942843	-18.5567581442456	2.53889098076974	0.0156035645020337	-1.36096664269765	I6L9C8	Zinc finger protein 428	ZNF428
-1.31410002708435	-1.34650003910065	-1.28170001506805	+	-1.31410002708435	0.000202572393539094	-70.2496039814016	3.69341974037048	0.00524778796583241	-1.31410002708435	A8K9U1	cDNA FLJ76468, highly similar to Homo sapiens cullin 7 (CUL7), mRNA	NA
-1.31359994411469	-1.26400005817413	-1.66740000247955	+	-1.31359994411469	0.00796068520670686	-11.1408853118662	2.099049549373	0.0250347765433799	-1.41500000158946	B4DTU7	10-formyltetrahydrofolate dehydrogenase	NA
-1.41299998760223	-1.29480004310608	-1.30999994277954	+	-1.30999994277954	0.000767612698625392	-36.072711230318	3.1148578493387	0.0091438245888399	-1.33926665782928	Q59ES3	Amino acid transporter (Fragment)	NA
-1.30570006370544	-1.36290001869202	-1.24849998950958	+	-1.3057000041008	0.00063909838905257	-39.5373805882318	3.19443229036137	0.00863541622910916	-1.30570002396901	Q9UMX1	Suppressor of fused homolog	SUFU
-1.30410003662109	-1.49080002307892	-1.23430001735687	+	-1.30410003662109	0.00323415723108092	-17.5413902547269	2.49023887035382	0.0163819180813549	-1.34306669235229	A0A087WX99	Cadherin-4	CDH4
-1.4342999458313	-1.25759994983673	-1.2989000082016	+	-1.2989000082016	0.00160544891318788	-24.9274776915665	2.79440350951444	0.0124004583475583	-1.33026663462321	I3L0N3	Vesicle-fusing ATPase	NSF
-1.21220004558563	-1.29620003700256	-1.30729997158051	+	-1.29620003700256	0.000556666898626053	-42.3663377728511	3.25440460260448	0.00824164825502136	-1.27190001805623	O43491	Band 4.1-like protein 2	EPB41L2
